Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle,Invoice_Num_Int,Is_Duplicate,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,No_of_valid_days,Leakage,Anomaly_type
INV106521,CUST006499,SVC3619,AGT138,2024-11-13,Paid,Bill Payment,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2208.15,2208.15,0.0,2024-11-09,2024-12-09,Metro-A,75,55.68,30,106521,0,2024,11,13,2024,11,9,2024,12,9,31,Yes,Missing charges
INV106522,CUST002211,SVC9598,AGT064,2023-12-21,Paid,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,5497.02,5497.02,0.0,2023-12-18,2024-01-15,Rural-Zone,150,115.57,28,106522,0,2023,12,21,2023,12,18,2024,1,15,29,Yes,Missing charges
INV106523,CUST006171,SVC4586,AGT053,2024-11-07,Paid,Recharge,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,20688.03,20688.03,0.0,2024-11-04,2024-12-02,Circle-East,1000,664.24,28,106523,0,2024,11,7,2024,11,4,2024,12,2,29,Yes,Usage mismatch
INV106524,CUST001698,SVC9983,AGT137,2023-09-18,Paid,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,7661.87,7661.87,0.0,2023-09-15,2023-10-15,Circle-South,500,174.39,30,106524,0,2023,9,18,2023,9,15,2023,10,15,31,Yes,Missing charges
INV106525,CUST003543,SVC3227,AGT047,2024-03-14,Paid,Renewal,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,6636.64,6636.64,0.0,2024-03-11,2024-04-11,Rural-Zone,150,54.61,31,106525,0,2024,3,14,2024,3,11,2024,4,11,32,Yes,Missing charges
INV106526,CUST004674,SVC8250,AGT092,2025-07-04,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.82,910.05,910.05,0.0,2025-07-03,2025-08-03,Metro-A,10,4.49,31,106526,0,2025,7,4,2025,7,3,2025,8,3,32,Yes,Usage mismatch
INV106527,CUST000852,SVC4556,AGT112,2024-11-20,Paid,New Connection,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1747.14,1747.14,0.0,2024-11-18,2024-12-16,Metro-B,25,10.05,28,106527,0,2024,11,20,2024,11,18,2024,12,16,29,Yes,Usage mismatch
INV106528,CUST007788,SVC4001,AGT128,2024-06-10,Paid,Plan Change,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,19726.3,19726.3,0.0,2024-06-05,2024-07-06,Circle-North,1000,261.83,31,106528,0,2024,6,10,2024,6,5,2024,7,6,32,Yes,Usage mismatch
INV106529,CUST000858,SVC5672,AGT136,2024-10-09,Paid,Bill Payment,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,865.87,865.87,0.0,2024-10-04,2024-11-01,Metro-B,10,5.58,28,106529,0,2024,10,9,2024,10,4,2024,11,1,29,Yes,Usage mismatch
INV106530,CUST006691,SVC8071,AGT008,2024-08-18,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,7048.92,7048.92,0.0,2024-08-16,2024-09-16,Circle-North,500,188.8,31,106530,0,2024,8,18,2024,8,16,2024,9,16,32,Yes,Usage mismatch
INV106531,CUST006775,SVC2232,AGT148,2025-02-14,Paid,Renewal,Cash,Basic Starter,Prepaid,399,71.82,470.82,611.26,611.26,0.0,2025-02-09,2025-03-09,Circle-North,5,2.72,28,106531,0,2025,2,14,2025,2,9,2025,3,9,29,Yes,Missing charges
INV106532,CUST005025,SVC8443,AGT117,2024-11-19,Paid,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1709.8,1709.8,0.0,2024-11-14,2024-12-12,Circle-East,40,14.92,28,106532,0,2024,11,19,2024,11,14,2024,12,12,29,Yes,Usage mismatch
INV106533,CUST007313,SVC5046,AGT093,2024-03-02,Paid,Plan Change,Wallet,Basic Starter,Prepaid,399,71.82,470.82,296.73,296.73,0.0,2024-02-27,2024-03-28,Metro-B,5,1.2,30,106533,0,2024,3,2,2024,2,27,2024,3,28,31,Yes,Missing charges
INV106534,CUST005385,SVC1966,AGT084,2025-05-17,Paid,Recharge,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,4162.33,4162.33,0.0,2025-05-13,2025-06-10,Metro-A,100,55.76,28,106534,0,2025,5,17,2025,5,13,2025,6,10,29,Yes,Missing charges
INV106535,CUST003568,SVC2511,AGT103,2025-02-14,Paid,Bill Payment,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,6510.15,6510.15,0.0,2025-02-11,2025-03-11,Circle-South,750,580.8,28,106535,0,2025,2,14,2025,2,11,2025,3,11,29,Yes,Missing charges
INV106536,CUST001335,SVC3721,AGT115,2024-01-22,Paid,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1897.76,1897.76,0.0,2024-01-20,2024-02-20,Metro-A,40,24.29,31,106536,0,2024,1,22,2024,1,20,2024,2,20,32,Yes,Usage mismatch
INV106537,CUST005797,SVC7815,AGT144,2024-01-21,Paid,Bill Payment,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,6608.62,6608.62,0.0,2024-01-18,2024-02-15,Metro-B,200,149.35,28,106537,0,2024,1,21,2024,1,18,2024,2,15,29,Yes,Missing charges
INV106538,CUST000204,SVC6657,AGT105,2023-09-25,Paid,Plan Change,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,8029.11,8029.11,0.0,2023-09-23,2023-10-24,Circle-South,200,154.04,31,106538,0,2023,9,25,2023,9,23,2023,10,24,32,Yes,Usage mismatch
INV106539,CUST007588,SVC3609,AGT143,2025-02-02,Paid,Bill Payment,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,318.89,318.89,0.0,2025-01-29,2025-03-01,Rural-Zone,5,1.94,31,106539,0,2025,2,2,2025,1,29,2025,3,1,32,Yes,Usage mismatch
INV106540,CUST003734,SVC3824,AGT096,2024-11-26,Paid,Renewal,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,1155.97,1155.97,0.0,2024-11-25,2024-12-25,Circle-South,15,10.43,30,106540,0,2024,11,26,2024,11,25,2024,12,25,31,Yes,Missing charges
INV106541,CUST007302,SVC7806,AGT130,2024-10-12,Paid,Plan Change,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1042.59,1042.59,0.0,2024-10-07,2024-11-07,Circle-North,25,17.16,31,106541,0,2024,10,12,2024,10,7,2024,11,7,32,Yes,Usage mismatch
INV106542,CUST000927,SVC8459,AGT119,2025-04-28,Paid,Renewal,Cash,Business Pro,Postpaid,2999,539.82,3538.82,4579.72,4579.72,0.0,2025-04-27,2025-05-28,Rural-Zone,100,12.83,31,106542,0,2025,4,28,2025,4,27,2025,5,28,32,Yes,Usage mismatch
INV106543,CUST004462,SVC8707,AGT041,2025-08-05,Paid,Renewal,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,5548.05,5548.05,0.0,2025-07-31,2025-08-31,Circle-South,150,139.16,31,106543,0,2025,8,5,2025,7,31,2025,8,31,32,Yes,Usage mismatch
INV106544,CUST000470,SVC6431,AGT140,2024-04-07,Paid,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1887.01,1887.01,0.0,2024-04-04,2024-05-04,Circle-West,40,0.95,30,106544,0,2024,4,7,2024,4,4,2024,5,4,31,Yes,Missing charges
INV106545,CUST003063,SVC5317,AGT141,2025-03-15,Paid,Bill Payment,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,19579.67,19579.67,0.0,2025-03-14,2025-04-13,Circle-South,1000,406.24,30,106545,0,2025,3,15,2025,3,14,2025,4,13,31,Yes,Missing charges
INV106546,CUST005208,SVC5853,AGT089,2025-01-19,Paid,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,471.81,471.81,0.0,2025-01-16,2025-02-16,Circle-East,15,0.51,31,106546,0,2025,1,19,2025,1,16,2025,2,16,32,Yes,Usage mismatch
INV106547,CUST003931,SVC2427,AGT010,2025-01-21,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,7126.06,7126.06,0.0,2025-01-19,2025-02-18,Metro-B,500,400.22,30,106547,0,2025,1,21,2025,1,19,2025,2,18,31,Yes,Missing charges
INV106548,CUST005721,SVC8864,AGT118,2024-04-13,Paid,Renewal,Cash,Business Basic,Enterprise,4999,899.82,5898.82,3555.48,3555.48,0.0,2024-04-10,2024-05-11,Circle-West,200,10.66,31,106548,0,2024,4,13,2024,4,10,2024,5,11,32,Yes,Usage mismatch
INV106549,CUST004514,SVC5621,AGT088,2024-08-19,Paid,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,6067.82,6067.82,0.0,2024-08-15,2024-09-14,Metro-A,500,210.29,30,106549,0,2024,8,19,2024,8,15,2024,9,14,31,Yes,Missing charges
INV106550,CUST005655,SVC2713,AGT026,2024-06-27,Paid,Bill Payment,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,9441.97,9441.97,0.0,2024-06-22,2024-07-20,Rural-Zone,750,67.22,28,106550,0,2024,6,27,2024,6,22,2024,7,20,29,Yes,Usage mismatch
INV106551,CUST004269,SVC5085,AGT063,2023-09-28,Paid,Renewal,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,14467.31,14467.31,0.0,2023-09-24,2023-10-25,Circle-South,750,478.45,31,106551,0,2023,9,28,2023,9,24,2023,10,25,32,Yes,Usage mismatch
INV106552,CUST000073,SVC7538,AGT149,2025-03-23,Paid,Recharge,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,1687.86,1687.86,0.0,2025-03-21,2025-04-21,Circle-South,75,64.5,31,106552,0,2025,3,23,2025,3,21,2025,4,21,32,Yes,Usage mismatch
INV106553,CUST004143,SVC6131,AGT016,2023-11-16,Paid,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,603.45,603.45,0.0,2023-11-11,2023-12-11,Circle-South,15,11.6,30,106553,0,2023,11,16,2023,11,11,2023,12,11,31,Yes,Missing charges
INV106554,CUST002124,SVC7926,AGT060,2024-05-11,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.82,3538.82,2788.77,2788.77,0.0,2024-05-07,2024-06-06,Metro-B,100,51.22,30,106554,0,2024,5,11,2024,5,7,2024,6,6,31,Yes,Missing charges
INV106555,CUST000596,SVC5193,AGT024,2024-09-20,Paid,Plan Change,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2661.94,2661.94,0.0,2024-09-17,2024-10-17,Metro-B,50,38.65,30,106555,0,2024,9,20,2024,9,17,2024,10,17,31,Yes,Missing charges
INV106556,CUST006849,SVC5193,AGT147,2024-01-21,Paid,Plan Change,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,16422.72,16422.72,0.0,2024-01-17,2024-02-17,Circle-South,750,134.86,31,106556,0,2024,1,21,2024,1,17,2024,2,17,32,Yes,Usage mismatch
INV106557,CUST007840,SVC9256,AGT015,2023-09-26,Paid,Plan Change,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,21164.6,21164.6,0.0,2023-09-25,2023-10-26,Metro-B,1000,112.2,31,106557,0,2023,9,26,2023,9,25,2023,10,26,32,Yes,Usage mismatch
INV106558,CUST005751,SVC9944,AGT004,2024-02-15,Paid,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,5102.66,5102.66,0.0,2024-02-12,2024-03-13,Metro-A,500,299.66,30,106558,0,2024,2,15,2024,2,12,2024,3,13,31,Yes,Missing charges
INV106559,CUST006658,SVC5874,AGT060,2024-04-13,Paid,Renewal,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1273.1,1273.1,0.0,2024-04-11,2024-05-12,Circle-West,30,1.76,31,106559,0,2024,4,13,2024,4,11,2024,5,12,32,Yes,Usage mismatch
INV106560,CUST003858,SVC3388,AGT124,2024-06-22,Paid,Plan Change,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,7833.64,7833.64,0.0,2024-06-21,2024-07-21,Metro-A,750,550.13,30,106560,0,2024,6,22,2024,6,21,2024,7,21,31,Yes,Missing charges
INV106561,CUST001494,SVC5105,AGT089,2025-03-17,Paid,Renewal,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,5980.6,5980.6,0.0,2025-03-14,2025-04-14,Metro-A,150,78.75,31,106561,0,2025,3,17,2025,3,14,2025,4,14,32,Yes,Usage mismatch
INV106562,CUST000822,SVC6257,AGT067,2025-03-17,Paid,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,19462.24,19462.24,0.0,2025-03-13,2025-04-12,Circle-East,1000,0.72,30,106562,0,2025,3,17,2025,3,13,2025,4,12,31,Yes,Missing charges
INV106563,CUST006938,SVC8154,AGT034,2025-06-20,Paid,Plan Change,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,17988.87,17988.87,0.0,2025-06-18,2025-07-19,Metro-B,1000,91.63,31,106563,0,2025,6,20,2025,6,18,2025,7,19,32,Yes,Usage mismatch
INV106564,CUST000609,SVC8210,AGT049,2025-03-15,Paid,Plan Change,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,2138.27,2138.27,0.0,2025-03-11,2025-04-11,Circle-North,30,13.7,31,106564,0,2025,3,15,2025,3,11,2025,4,11,32,Yes,Usage mismatch
INV106565,CUST005356,SVC5130,AGT002,2024-08-08,Paid,New Connection,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,3015.64,3015.64,0.0,2024-08-04,2024-09-04,Circle-West,50,18.73,31,106565,0,2024,8,8,2024,8,4,2024,9,4,32,Yes,Usage mismatch
INV106566,CUST004685,SVC7156,AGT007,2025-03-23,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,18044.99,18044.99,0.0,2025-03-19,2025-04-16,Metro-B,1000,865.15,28,106566,0,2025,3,23,2025,3,19,2025,4,16,29,Yes,Missing charges
INV106567,CUST001267,SVC1474,AGT089,2024-01-31,Paid,Recharge,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,585.45,585.45,0.0,2024-01-28,2024-02-28,Metro-B,5,3.19,31,106567,0,2024,1,31,2024,1,28,2024,2,28,32,Yes,Usage mismatch
INV106568,CUST006427,SVC9449,AGT136,2024-06-21,Paid,New Connection,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,13628.01,13628.01,0.0,2024-06-20,2024-07-18,Circle-West,1000,505.91,28,106568,0,2024,6,21,2024,6,20,2024,7,18,29,Yes,Usage mismatch
INV106569,CUST002598,SVC9569,AGT048,2024-11-29,Paid,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,1143.82,1143.82,0.0,2024-11-28,2024-12-26,Circle-East,15,0.86,28,106569,0,2024,11,29,2024,11,28,2024,12,26,29,Yes,Usage mismatch
INV106570,CUST004735,SVC8438,AGT087,2024-01-01,Paid,Plan Change,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,648.18,648.18,0.0,2023-12-28,2024-01-27,Rural-Zone,5,1.5,30,106570,0,2024,1,1,2023,12,28,2024,1,27,31,Yes,Missing charges
INV106571,CUST002493,SVC9206,AGT018,2024-04-11,Paid,Bill Payment,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,6028.56,6028.56,0.0,2024-04-10,2024-05-11,Metro-B,150,58.81,31,106571,0,2024,4,11,2024,4,10,2024,5,11,32,Yes,Usage mismatch
INV106572,CUST007804,SVC5449,AGT033,2024-10-28,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,3068.64,3068.64,0.0,2024-10-26,2024-11-23,Metro-B,50,32.76,28,106572,0,2024,10,28,2024,10,26,2024,11,23,29,Yes,Missing charges
INV106573,CUST007345,SVC8135,AGT094,2024-11-02,Paid,Recharge,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,295.05,295.05,0.0,2024-10-28,2024-11-28,Circle-South,5,0.45,31,106573,0,2024,11,2,2024,10,28,2024,11,28,32,Yes,Usage mismatch
INV106574,CUST005930,SVC5985,AGT119,2025-01-31,Paid,Recharge,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,4038.79,4038.79,0.0,2025-01-26,2025-02-23,Rural-Zone,75,8.01,28,106574,0,2025,1,31,2025,1,26,2025,2,23,29,Yes,Missing charges
INV106575,CUST006968,SVC5741,AGT105,2023-09-09,Paid,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,10601.5,10601.5,0.0,2023-09-08,2023-10-09,Circle-South,500,74.96,31,106575,0,2023,9,9,2023,9,8,2023,10,9,32,Yes,Usage mismatch
INV106576,CUST001014,SVC5305,AGT108,2025-07-08,Paid,New Connection,UPI,Youth Special,Prepaid,599,107.82,706.82,798.04,798.04,0.0,2025-07-04,2025-08-03,Circle-West,10,8.37,30,106576,0,2025,7,8,2025,7,4,2025,8,3,31,Yes,Missing charges
INV106577,CUST001640,SVC3378,AGT038,2025-06-03,Paid,Bill Payment,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,3962.15,3962.15,0.0,2025-05-29,2025-06-28,Circle-West,200,125.57,30,106577,0,2025,6,3,2025,5,29,2025,6,28,31,Yes,Missing charges
INV106578,CUST006818,SVC2197,AGT055,2025-07-28,Paid,Renewal,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,7681.98,7681.98,0.0,2025-07-24,2025-08-24,Metro-B,500,285.44,31,106578,0,2025,7,28,2025,7,24,2025,8,24,32,Yes,Usage mismatch
INV106579,CUST007567,SVC7913,AGT100,2024-09-17,Paid,Recharge,UPI,Business Basic,Enterprise,4999,899.82,5898.82,4219.36,4219.36,0.0,2024-09-13,2024-10-14,Metro-A,200,93.11,31,106579,0,2024,9,17,2024,9,13,2024,10,14,32,Yes,Usage mismatch
INV106580,CUST000207,SVC4970,AGT045,2025-01-02,Paid,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,17652.74,17652.74,0.0,2024-12-31,2025-01-28,Circle-East,750,316.07,28,106580,0,2025,1,2,2024,12,31,2025,1,28,29,Yes,Missing charges
INV106581,CUST003625,SVC6230,AGT001,2024-04-11,Paid,Renewal,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,4405.17,4405.17,0.0,2024-04-09,2024-05-07,Metro-A,200,178.46,28,106581,0,2024,4,11,2024,4,9,2024,5,7,29,Yes,Missing charges
INV106582,CUST002401,SVC8035,AGT126,2025-01-27,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,8135.97,8135.97,0.0,2025-01-23,2025-02-22,Metro-A,500,361.77,30,106582,0,2025,1,27,2025,1,23,2025,2,22,31,Yes,Missing charges
INV106583,CUST000430,SVC4945,AGT041,2025-01-12,Paid,Plan Change,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2509.36,2509.36,0.0,2025-01-07,2025-02-07,Circle-West,75,36.78,31,106583,0,2025,1,12,2025,1,7,2025,2,7,32,Yes,Usage mismatch
INV106584,CUST002821,SVC7048,AGT115,2025-01-26,Paid,Recharge,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,4009.19,4009.19,0.0,2025-01-22,2025-02-21,Rural-Zone,200,7.41,30,106584,0,2025,1,26,2025,1,22,2025,2,21,31,Yes,Missing charges
INV106585,CUST001068,SVC9139,AGT085,2023-11-16,Paid,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,6875.38,6875.38,0.0,2023-11-13,2023-12-14,Rural-Zone,500,8.46,31,106585,0,2023,11,16,2023,11,13,2023,12,14,32,Yes,Usage mismatch
INV106586,CUST003701,SVC4047,AGT044,2025-07-29,Paid,Recharge,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,2240.21,2240.21,0.0,2025-07-25,2025-08-24,Rural-Zone,40,16.75,30,106586,0,2025,7,29,2025,7,25,2025,8,24,31,Yes,Missing charges
INV106587,CUST005016,SVC6155,AGT124,2025-02-22,Paid,Bill Payment,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,3031.85,3031.85,0.0,2025-02-20,2025-03-23,Circle-South,50,12.11,31,106587,0,2025,2,22,2025,2,20,2025,3,23,32,Yes,Usage mismatch
INV106588,CUST002615,SVC2937,AGT119,2024-06-21,Paid,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,2619.65,2619.65,0.0,2024-06-20,2024-07-18,Circle-South,100,92.94,28,106588,0,2024,6,21,2024,6,20,2024,7,18,29,Yes,Missing charges
INV106589,CUST001670,SVC8199,AGT102,2024-05-04,Paid,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,3242.31,3242.31,0.0,2024-05-03,2024-05-31,Circle-North,150,75.28,28,106589,0,2024,5,4,2024,5,3,2024,5,31,29,Yes,Missing charges
INV106590,CUST002255,SVC6398,AGT062,2023-12-01,Paid,Bill Payment,UPI,Family Pack,Postpaid,1499,269.82,1768.82,2356.29,2356.29,0.0,2023-11-26,2023-12-26,Circle-North,30,27.59,30,106590,0,2023,12,1,2023,11,26,2023,12,26,31,Yes,Missing charges
INV106591,CUST003588,SVC6665,AGT052,2024-03-13,Paid,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1598.27,1598.27,0.0,2024-03-09,2024-04-08,Circle-West,25,3.17,30,106591,0,2024,3,13,2024,3,9,2024,4,8,31,Yes,Missing charges
INV106592,CUST000736,SVC5626,AGT133,2024-08-11,Paid,Plan Change,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,9018.29,9018.29,0.0,2024-08-06,2024-09-06,Metro-B,750,490.56,31,106592,0,2024,8,11,2024,8,6,2024,9,6,32,Yes,Usage mismatch
INV106593,CUST007958,SVC6270,AGT003,2024-04-26,Paid,Recharge,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,6198.11,6198.11,0.0,2024-04-24,2024-05-25,Metro-A,150,52.32,31,106593,0,2024,4,26,2024,4,24,2024,5,25,32,Yes,Usage mismatch
INV106594,CUST000669,SVC6673,AGT008,2024-12-11,Paid,Plan Change,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2928.57,2928.57,0.0,2024-12-08,2025-01-05,Circle-North,50,16.0,28,106594,0,2024,12,11,2024,12,8,2025,1,5,29,Yes,Usage mismatch
INV106595,CUST005361,SVC1487,AGT092,2024-08-11,Paid,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1021.47,1021.47,0.0,2024-08-06,2024-09-05,Circle-West,40,25.75,30,106595,0,2024,8,11,2024,8,6,2024,9,5,31,Yes,Missing charges
INV106596,CUST000146,SVC1657,AGT138,2024-07-27,Paid,Renewal,Cash,Youth Special,Prepaid,599,107.82,706.82,625.86,625.86,0.0,2024-07-25,2024-08-25,Circle-West,10,6.08,31,106596,0,2024,7,27,2024,7,25,2024,8,25,32,Yes,Usage mismatch
INV106597,CUST005904,SVC4833,AGT127,2023-08-29,Paid,Bill Payment,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,4395.06,4395.06,0.0,2023-08-28,2023-09-27,Rural-Zone,75,64.44,30,106597,0,2023,8,29,2023,8,28,2023,9,27,31,Yes,Missing charges
INV106598,CUST003711,SVC3767,AGT017,2025-04-18,Paid,Bill Payment,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,6441.2,6441.2,0.0,2025-04-17,2025-05-18,Rural-Zone,150,1.91,31,106598,0,2025,4,18,2025,4,17,2025,5,18,32,Yes,Usage mismatch
INV106599,CUST000749,SVC7864,AGT140,2025-01-26,Paid,New Connection,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,554.95,554.95,0.0,2025-01-25,2025-02-25,Circle-North,15,9.81,31,106599,0,2025,1,26,2025,1,25,2025,2,25,32,Yes,Usage mismatch
INV106601,CUST007710,SVC6977,AGT004,2024-03-29,Paid,New Connection,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,6962.28,6962.28,0.0,2024-03-27,2024-04-26,Circle-East,150,1.41,30,106601,0,2024,3,29,2024,3,27,2024,4,26,31,Yes,Missing charges
INV106602,CUST007622,SVC4067,AGT068,2024-06-29,Paid,Plan Change,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1166.45,1166.45,0.0,2024-06-28,2024-07-29,Metro-B,40,34.49,31,106602,0,2024,6,29,2024,6,28,2024,7,29,32,Yes,Usage mismatch
INV106603,CUST002111,SVC3803,AGT054,2025-04-17,Paid,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,894.14,894.14,0.0,2025-04-14,2025-05-15,Rural-Zone,25,20.89,31,106603,0,2025,4,17,2025,4,14,2025,5,15,32,Yes,Usage mismatch
INV106604,CUST004222,SVC4323,AGT064,2024-05-22,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,1969.07,1969.07,0.0,2024-05-19,2024-06-19,Circle-South,100,18.91,31,106604,0,2024,5,22,2024,5,19,2024,6,19,32,Yes,Usage mismatch
INV106605,CUST006013,SVC1240,AGT066,2024-06-13,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.82,5898.82,8597.39,8597.39,0.0,2024-06-11,2024-07-11,Circle-North,200,26.54,30,106605,0,2024,6,13,2024,6,11,2024,7,11,31,Yes,Missing charges
INV106606,CUST000252,SVC8289,AGT143,2025-07-14,Paid,New Connection,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,387.62,387.62,0.0,2025-07-12,2025-08-12,Circle-West,10,0.11,31,106606,0,2025,7,14,2025,7,12,2025,8,12,32,Yes,Usage mismatch
INV106607,CUST007597,SVC4245,AGT075,2024-01-16,Paid,Plan Change,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,14581.19,14581.19,0.0,2024-01-12,2024-02-09,Metro-B,750,342.35,28,106607,0,2024,1,16,2024,1,12,2024,2,9,29,Yes,Missing charges
INV106608,CUST005562,SVC2205,AGT130,2024-04-14,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.82,574.23,574.23,0.0,2024-04-11,2024-05-12,Metro-B,10,2.08,31,106608,0,2024,4,14,2024,4,11,2024,5,12,32,Yes,Usage mismatch
INV106609,CUST002673,SVC1393,AGT108,2024-02-13,Paid,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,16308.38,16308.38,0.0,2024-02-11,2024-03-12,Metro-A,750,279.08,30,106609,0,2024,2,13,2024,2,11,2024,3,12,31,Yes,Missing charges
INV106610,CUST006551,SVC8841,AGT143,2024-11-08,Paid,Renewal,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,2328.67,2328.67,0.0,2024-11-05,2024-12-06,Circle-North,100,9.26,31,106610,0,2024,11,8,2024,11,5,2024,12,6,32,Yes,Usage mismatch
INV106611,CUST006916,SVC4950,AGT004,2024-07-28,Paid,Plan Change,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,7556.87,7556.87,0.0,2024-07-26,2024-08-26,Circle-West,750,293.91,31,106611,0,2024,7,28,2024,7,26,2024,8,26,32,Yes,Usage mismatch
INV106612,CUST001052,SVC7577,AGT034,2024-04-28,Paid,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,5423.73,5423.73,0.0,2024-04-27,2024-05-25,Circle-West,500,80.19,28,106612,0,2024,4,28,2024,4,27,2024,5,25,29,Yes,Missing charges
