Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate,actual_billing_amnt,Leakage_Flag_Pred,Anomaly_Type_Pred
INV13024,CUST5593,SRV002,05-05-2023,Pending,Return,Cheque,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,4,36.0,200.0,236.0,0.0,236.0,50.0,0.18,40,0,Main Store,CASH020,SUP154,22:27:34,New,In-Store,13024,0,276.0,Anomaly,Missing Charges
INV13027,CUST9904,SRV003,08-01-2023,Paid,Sale,Cheque,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,7,63.0,350.0,493.0,549.2604127,-56.26041275,50.0,0.18,80,0,Main Store,CASH019,SUP123,02:21:44,Wholesale,In-Store,13027,0,493.0,Anomaly,Excess Payment
INV13032,CUST1255,SRV001,08-07-2024,Paid,Return,Debit Card,Apples (1kg),No Service,Fruits,No Service,1,6.0,120.0,126.0,148.3230402,-22.32304023,120.0,0.05,0,0,Branch B,CASH013,SUP110,02:56:18,Regular,Phone,13032,0,126.0,Anomaly,Excess Payment
INV13033,CUST1462,SRV002,04-03-2024,Paid,Return,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,8,144.0,1200.0,1384.0,1579.671864,-195.6718638,150.0,0.12,40,0,Branch A,CASH004,SUP119,03:23:44,New,Online,13033,0,1384.0,Anomaly,Excess Payment
INV13038,CUST4278,SRV002,16-11-2024,Paid,Sale,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,3,189.0,1050.0,1279.0,1485.664465,-206.6644649,350.0,0.18,40,0,Branch A,CASH011,SUP110,01:47:09,New,In-Store,13038,0,1279.0,Anomaly,Excess Payment
INV13039,CUST2952,SRV002,10-11-2024,Paid,Sale,Credit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,5,135.0,750.0,799.5720341,799.5720341,0.0,150.0,0.18,40,0,Branch B,CASH007,SUP183,09:13:36,New,Online,13039,0,925.0,Anomaly,Missing Charges
INV13043,CUST6370,SRV002,09-12-2024,Pending,Sale,Cheque,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,14.0,280.0,334.0,0.0,334.0,40.0,0.05,40,0,Online,CASH017,SUP176,20:05:12,New,In-Store,13043,0,334.0,No Leakage,No Anomaly
INV13047,CUST9632,SRV002,26-07-2023,Failed,Return,Cash,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,1,8.1,45.0,93.1,0.0,93.1,45.0,0.18,40,0,Branch A,CASH009,SUP160,23:13:50,Wholesale,Phone,13047,0,93.1,No Leakage,No Anomaly
INV13048,CUST4763,SRV003,17-10-2023,Paid,Return,Credit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,6,54.0,300.0,434.0,489.7780156,-55.77801557,50.0,0.18,80,0,Online,CASH010,SUP125,17:12:46,Regular,In-Store,13048,0,434.0,Anomaly,Excess Payment
INV13049,CUST5512,SRV002,26-11-2023,Pending,Sale,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,7,33.6,280.0,353.6,0.0,353.6,40.0,0.12,40,0,Branch A,CASH019,SUP101,21:23:41,Premium,Phone,13049,0,353.6,No Leakage,No Anomaly
INV13052,CUST6255,SRV003,18-01-2024,Pending,Return,Credit Card,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,10,175.0,3500.0,3755.0,0.0,3755.0,350.0,0.05,80,0,Online,CASH008,SUP141,07:53:26,New,Phone,13052,0,3755.0,No Leakage,No Anomaly
INV13053,CUST4336,SRV002,14-04-2023,Pending,Sale,Debit Card,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,9,108.0,900.0,1048.0,0.0,1048.0,100.0,0.12,40,0,Branch A,CASH002,SUP127,20:55:26,Premium,In-Store,13053,0,1048.0,No Leakage,No Anomaly
INV13056,CUST8044,SRV003,16-08-2023,Pending,Return,Net Banking,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,64.8,360.0,424.8,0.0,424.8,60.0,0.18,80,0,Online,CASH002,SUP175,22:16:59,Premium,Phone,13056,0,504.8,Anomaly,Missing Charges
INV13057,CUST6145,SRV002,20-09-2023,Paid,Return,Cheque,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,8,259.2,1440.0,1739.2,1739.2,0.0,180.0,0.18,40,0,Branch A,CASH008,SUP166,10:06:11,Regular,Phone,13057,0,1739.2,No Leakage,No Anomaly
INV13064,CUST8666,SRV002,08-10-2023,Failed,Sale,Net Banking,Soap (100g),Standard Delivery,Personal Care,Delivery Services,5,36.0,200.0,236.0,0.0,236.0,40.0,0.18,40,0,Branch B,CASH018,SUP145,07:45:48,Wholesale,In-Store,13064,0,276.0,Anomaly,Missing Charges
INV13065,CUST6676,SRV003,08-01-2023,Paid,Sale,Cheque,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,3,22.5,450.0,552.5,629.4253986,-76.92539862,150.0,0.05,80,0,Branch A,CASH017,SUP119,17:28:11,Regular,Phone,13065,0,552.5,Anomaly,Excess Payment
INV13068,CUST6684,SRV003,04-04-2023,Pending,Return,Cash,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,2,90.0,500.0,670.0,0.0,670.0,250.0,0.18,80,0,Main Store,CASH012,SUP120,02:19:41,Premium,In-Store,13068,0,670.0,No Leakage,No Anomaly
INV13071,CUST2311,SRV003,08-09-2024,Pending,Return,Credit Card,Bread (500g),Express Delivery,Bakery,Delivery Services,2,9.6,80.0,155.5148437,0.0,155.5148437,40.0,0.12,80,0,Online,CASH001,SUP137,06:00:11,New,In-Store,13071,0,169.6,Anomaly,Missing Charges
INV13075,CUST4974,SRV003,05-03-2023,Pending,Sale,Debit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,1,10.8,60.0,150.8,0.0,150.8,60.0,0.18,80,0,Branch A,CASH014,SUP115,17:25:30,New,Phone,13075,0,150.8,No Leakage,No Anomaly
INV13079,CUST3754,SRV003,07-02-2024,Pending,Return,Debit Card,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,8,64.8,360.0,504.8,0.0,504.8,45.0,0.18,80,0,Main Store,CASH006,SUP120,10:44:45,Premium,In-Store,13079,1,504.8,Anomaly,Duplicate Entries
INV13079,CUST3766,SRV003,30-04-2024,Failed,Sale,Debit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,10,39.05993044,325.4994204,444.5593508,0.0,444.5593508,50.0,0.12,80,0,Branch B,CASH018,SUP131,14:47:59,Premium,Online,13079,1,444.55935084000004,Anomaly,Duplicate Entries
INV13082,CUST6721,SRV003,05-10-2023,Failed,Return,UPI,Biscuits (200g),Express Delivery,Snacks,Delivery Services,7,37.8,210.0,327.8,0.0,327.8,30.0,0.18,80,0,Online,CASH003,SUP179,02:02:38,Premium,In-Store,13082,0,327.8,No Leakage,No Anomaly
INV13084,CUST9389,SRV003,17-03-2024,Pending,Return,UPI,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,3,97.2,540.0,717.2,0.0,717.2,180.0,0.18,80,0,Branch B,CASH017,SUP134,10:45:56,Regular,Online,13084,0,717.2,No Leakage,No Anomaly
INV13093,CUST2045,SRV003,22-11-2024,Pending,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,7,189.0,1050.0,1319.0,0.0,1319.0,150.0,0.18,80,0,Branch A,CASH004,SUP118,03:38:55,New,Phone,13093,0,1319.0,No Leakage,No Anomaly
INV13098,CUST3960,SRV003,10-06-2023,Paid,Return,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,5.0,100.0,185.0,185.0,0.0,100.0,0.05,80,0,Branch A,CASH010,SUP184,01:47:45,Regular,Online,13098,0,185.0,No Leakage,No Anomaly
INV13101,CUST8608,SRV001,15-02-2023,Paid,Sale,UPI,Butter (100g),No Service,Dairy & Eggs,No Service,2,18.0,100.0,118.0,134.6615881,-16.6615881,50.0,0.18,0,0,Branch B,CASH008,SUP172,14:36:04,Premium,In-Store,13101,0,118.0,Anomaly,Excess Payment
INV13109,CUST8068,SRV001,23-03-2023,Paid,Return,UPI,Bananas (1kg),No Service,Fruits,No Service,1,9.0,50.0,59.0,59.0,0.0,50.0,0.18,0,0,Branch A,CASH008,SUP153,10:08:20,Regular,Phone,13109,0,59.0,No Leakage,No Anomaly
INV13110,CUST9454,SRV001,28-04-2023,Pending,Return,Net Banking,Butter (100g),No Service,Dairy & Eggs,No Service,3,27.0,150.0,177.0,0.0,177.0,50.0,0.18,0,0,Branch B,CASH008,SUP162,11:31:34,Premium,In-Store,13110,0,177.0,No Leakage,No Anomaly
INV13111,CUST8398,SRV001,15-06-2023,Paid,Sale,Cheque,Eggs (12 pack),No Service,Dairy & Eggs,No Service,5,17.5,350.0,367.5,313.9244574,53.57554259,70.0,0.05,0,0,Online,CASH012,SUP129,04:55:35,New,In-Store,13111,0,367.5,Anomaly,Under Payment
INV13115,CUST8938,SRV003,19-08-2023,Paid,Sale,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,40.5,225.0,345.5,345.5,0.0,45.0,0.18,80,0,Branch B,CASH008,SUP101,21:00:45,New,In-Store,13115,1,345.5,Anomaly,Duplicate Entries
INV13115,CUST2265,SRV003,21-08-2024,Paid,Sale,UPI,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,3,18.0,360.0,458.0,458.0,0.0,120.0,0.05,80,0,Branch A,CASH008,SUP138,17:25:06,Premium,Online,13115,1,458.0,Anomaly,Duplicate Entries
INV13117,CUST8931,SRV002,13-08-2023,Pending,Sale,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,18.0,360.0,418.0,0.0,418.0,45.0,0.05,40,0,Main Store,CASH003,SUP133,14:08:32,Regular,In-Store,13117,0,418.0,No Leakage,No Anomaly
INV13118,CUST2464,SRV003,18-05-2024,Pending,Sale,UPI,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,54.0,300.0,434.0,0.0,434.0,60.0,0.18,80,0,Online,CASH005,SUP161,15:06:42,Premium,Online,13118,0,434.0,No Leakage,No Anomaly
INV13119,CUST2723,SRV001,04-06-2024,Failed,Return,Cash,Eggs (12 pack),No Service,Dairy & Eggs,No Service,6,21.0,420.0,357.9436441,0.0,357.9436441,70.0,0.05,0,0,Online,CASH012,SUP186,03:29:23,New,Phone,13119,0,441.0,Anomaly,Missing Charges
INV13120,CUST7978,SRV002,05-12-2024,Failed,Sale,Credit Card,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,1,3.0,60.0,103.0,0.0,103.0,60.0,0.05,40,0,Branch B,CASH003,SUP106,00:15:51,Regular,Phone,13120,0,103.0,No Leakage,No Anomaly
INV13121,CUST7609,SRV002,05-08-2024,Pending,Sale,Cheque,Soap (100g),Standard Delivery,Personal Care,Delivery Services,10,48.0,400.0,488.0,0.0,488.0,40.0,0.12,40,0,Branch A,CASH006,SUP187,15:08:41,Wholesale,In-Store,13121,0,488.0,No Leakage,No Anomaly
INV13129,CUST4670,SRV003,12-04-2024,Paid,Sale,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,12.0,100.0,192.0,168.0772435,23.92275646,100.0,0.12,80,0,Branch B,CASH011,SUP116,07:22:22,Regular,In-Store,13129,0,192.0,Anomaly,Under Payment
INV13135,CUST7146,SRV002,21-08-2024,Pending,Return,Net Banking,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,7,50.4,420.0,510.4,0.0,510.4,60.0,0.12,40,0,Main Store,CASH018,SUP123,22:17:57,New,In-Store,13135,0,510.4,No Leakage,No Anomaly
INV13138,CUST9449,SRV001,22-06-2024,Pending,Return,Debit Card,Soap (100g),No Service,Personal Care,No Service,3,6.0,120.0,126.0,0.0,126.0,40.0,0.05,0,0,Main Store,CASH015,SUP120,19:34:17,New,Phone,13138,0,126.0,No Leakage,No Anomaly
INV13139,CUST2939,SRV001,22-01-2023,Paid,Sale,Net Banking,Biscuits (200g),No Service,Snacks,No Service,4,14.4,120.0,134.4,134.4,0.0,30.0,0.12,0,0,Main Store,CASH019,SUP143,10:32:50,Premium,Online,13139,0,134.4,No Leakage,No Anomaly
INV13141,CUST9246,SRV003,12-12-2023,Paid,Sale,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,2,28.8,240.0,348.8,348.8,0.0,120.0,0.12,80,0,Online,CASH001,SUP162,07:15:00,Regular,In-Store,13141,0,348.8,No Leakage,No Anomaly
INV13145,CUST5976,SRV001,13-01-2024,Pending,Return,Debit Card,Toothpaste (150g),No Service,Personal Care,No Service,10,72.0,600.0,672.0,0.0,672.0,60.0,0.12,0,0,Branch A,CASH016,SUP180,04:51:14,New,In-Store,13145,0,672.0,No Leakage,No Anomaly
INV13148,CUST1037,SRV002,09-10-2023,Pending,Sale,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,4,96.0,800.0,936.0,0.0,936.0,200.0,0.12,40,0,Online,CASH014,SUP173,08:09:34,Wholesale,Phone,13148,0,936.0,No Leakage,No Anomaly
INV13154,CUST8613,SRV002,25-07-2024,Paid,Return,Debit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,2,25.2,140.0,205.2,205.2,0.0,70.0,0.18,40,0,Branch B,CASH014,SUP173,07:40:53,Wholesale,Phone,13154,1,205.2,Anomaly,Duplicate Entries
INV13154,CUST4539,SRV003,13-11-2023,Pending,Sale,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,3,7.5,150.0,157.5,0.0,157.5,50.0,0.05,80,0,Branch B,CASH010,SUP152,00:28:27,Premium,Online,13154,1,237.5,Anomaly,Duplicate Entries
INV13156,CUST9651,SRV002,04-08-2024,Failed,Return,Debit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,5,75.0,1500.0,1615.0,0.0,1615.0,300.0,0.05,40,0,Branch A,CASH020,SUP193,04:57:56,Premium,In-Store,13156,0,1615.0,No Leakage,No Anomaly
INV13157,CUST3624,SRV001,17-11-2023,Paid,Sale,Net Banking,Chips (100g),No Service,Snacks,No Service,10,24.0,200.0,224.0,224.0,0.0,20.0,0.12,0,0,Branch A,CASH013,SUP185,03:16:29,Premium,In-Store,13157,0,224.0,No Leakage,No Anomaly
INV13158,CUST3931,SRV002,08-02-2024,Pending,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,60.0,1200.0,1300.0,0.0,1300.0,200.0,0.05,40,0,Branch B,CASH001,SUP142,23:48:39,New,In-Store,13158,0,1300.0,No Leakage,No Anomaly
INV13160,CUST6425,SRV003,07-07-2023,Failed,Sale,Debit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,9,54.0,450.0,584.0,100.8842356,483.1157644,50.0,0.12,80,0,Branch B,CASH003,SUP126,08:32:27,Wholesale,Phone,13160,0,584.0,Anomaly,Payment Status Mismatch
INV13163,CUST2386,SRV002,20-12-2024,Failed,Return,UPI,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,2,3.0,60.0,103.0,0.0,103.0,30.0,0.05,40,0,Online,CASH009,SUP176,04:52:34,Wholesale,In-Store,13163,0,103.0,No Leakage,No Anomaly
INV13164,CUST9454,SRV001,10-12-2024,Failed,Sale,Cash,Lentils (1kg),No Service,Grains & Cereals,No Service,10,50.0,1000.0,1050.0,0.0,1050.0,100.0,0.05,0,0,Branch B,CASH014,SUP171,14:55:47,Regular,Phone,13164,0,1050.0,No Leakage,No Anomaly
INV13166,CUST4413,SRV002,08-02-2023,Failed,Return,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,10,96.0,800.0,772.9052314,0.0,772.9052314,80.0,0.12,40,0,Branch A,CASH001,SUP127,11:19:22,Premium,Phone,13166,0,936.0,Anomaly,Missing Charges
INV13169,CUST3956,SRV001,28-11-2024,Failed,Sale,Credit Card,Fish (1kg),No Service,Meat & Fish,No Service,1,15.0,300.0,315.0,0.0,315.0,300.0,0.05,0,0,Branch A,CASH010,SUP114,21:01:22,Regular,In-Store,13169,0,315.0,No Leakage,No Anomaly
INV13171,CUST5121,SRV002,07-02-2023,Pending,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,5,225.0,1250.0,1515.0,0.0,1515.0,250.0,0.18,40,0,Online,CASH012,SUP124,15:22:56,Wholesale,In-Store,13171,0,1515.0,No Leakage,No Anomaly
INV13172,CUST7769,SRV002,25-09-2024,Failed,Sale,Cash,Bread (500g),Standard Delivery,Bakery,Delivery Services,2,9.6,80.0,129.6,0.0,129.6,40.0,0.12,40,0,Branch A,CASH014,SUP150,18:33:59,New,Online,13172,0,129.6,No Leakage,No Anomaly
INV13176,CUST5799,SRV002,05-07-2023,Failed,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,7,315.0,1750.0,2105.0,0.0,2105.0,250.0,0.18,40,0,Online,CASH007,SUP102,23:47:24,Premium,Online,13176,0,2105.0,No Leakage,No Anomaly
INV13177,CUST8508,SRV002,07-06-2023,Failed,Sale,Credit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,5,12.5,250.0,302.5,0.0,302.5,50.0,0.05,40,0,Main Store,CASH003,SUP184,21:43:39,Regular,Phone,13177,0,302.5,No Leakage,No Anomaly
INV13178,CUST6853,SRV001,06-12-2023,Failed,Sale,Credit Card,Coffee Powder (200g),No Service,Beverages,No Service,1,63.0,350.0,413.0,0.0,413.0,350.0,0.18,0,0,Main Store,CASH020,SUP144,12:27:53,New,In-Store,13178,0,413.0,No Leakage,No Anomaly
INV13179,CUST3942,SRV002,23-04-2023,Pending,Return,Net Banking,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,6,75.0,1500.0,1615.0,0.0,1615.0,250.0,0.05,40,0,Branch B,CASH005,SUP187,01:35:41,Wholesale,Phone,13179,0,1615.0,No Leakage,No Anomaly
INV13180,CUST1253,SRV002,02-11-2023,Pending,Sale,Debit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150.0,197.5,0.0,197.5,30.0,0.05,40,0,Branch B,CASH019,SUP129,09:15:10,Wholesale,Online,13180,0,197.5,No Leakage,No Anomaly
INV13182,CUST9384,SRV002,18-06-2023,Paid,Sale,Cash,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,7,50.4,420.0,510.4,562.3207663,-51.92076628,60.0,0.12,40,0,Branch B,CASH003,SUP155,03:34:18,Premium,Phone,13182,0,510.4,Anomaly,Excess Payment
INV13184,CUST4834,SRV002,29-06-2024,Paid,Return,Cash,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,8,57.6,480.0,577.6,577.6,0.0,60.0,0.12,40,0,Main Store,CASH017,SUP179,16:00:45,New,Phone,13184,0,577.6,No Leakage,No Anomaly
INV13190,CUST6934,SRV002,28-03-2024,Paid,Return,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,43.2,240.0,323.2,323.2,0.0,40.0,0.18,40,0,Branch B,CASH006,SUP133,06:08:33,Wholesale,Online,13190,0,323.2,No Leakage,No Anomaly
INV13193,CUST7357,SRV003,22-05-2024,Failed,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,1,7.5,150.0,237.5,0.0,237.5,150.0,0.05,80,0,Branch A,CASH002,SUP144,23:54:27,Premium,Online,13193,0,237.5,No Leakage,No Anomaly
INV13198,CUST5739,SRV001,25-09-2023,Paid,Return,Net Banking,Apples (1kg),No Service,Fruits,No Service,8,172.8,960.0,1132.8,1132.8,0.0,120.0,0.18,0,0,Branch A,CASH003,SUP188,04:07:30,Regular,Online,13198,0,1132.8,No Leakage,No Anomaly
INV13201,CUST5546,SRV003,16-09-2024,Failed,Sale,Cheque,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,5,90.0,750.0,920.0,0.0,920.0,150.0,0.12,80,0,Online,CASH015,SUP112,22:44:06,New,Phone,13201,0,920.0,No Leakage,No Anomaly
INV13203,CUST9959,SRV002,01-09-2023,Pending,Sale,Credit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,9,270.0,2250.0,2181.050031,0.0,2181.050031,250.0,0.12,40,0,Branch B,CASH007,SUP195,11:26:53,Premium,Phone,13203,0,2560.0,Anomaly,Missing Charges
INV13208,CUST4174,SRV002,18-07-2023,Paid,Return,Cheque,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,162.0,900.0,1102.0,773.9190071,328.0809929,150.0,0.18,40,0,Main Store,CASH020,SUP109,02:11:48,Regular,In-Store,13208,0,1102.0,Anomaly,Under Payment
INV13209,CUST9140,SRV002,09-06-2024,Paid,Sale,Debit Card,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,96.0,800.0,936.0,1099.68484,-163.6848404,100.0,0.12,40,0,Main Store,CASH009,SUP118,22:29:38,Regular,Phone,13209,0,936.0,Anomaly,Excess Payment
INV13220,CUST3070,SRV002,12-10-2023,Paid,Return,Credit Card,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,19.2,160.0,219.2,219.2,0.0,20.0,0.12,40,0,Main Store,CASH009,SUP197,07:48:43,Regular,Online,13220,0,219.2,No Leakage,No Anomaly
INV13222,CUST9829,SRV001,07-06-2024,Failed,Return,UPI,Bread (500g),No Service,Bakery,No Service,2,4.0,80.0,84.0,0.0,84.0,40.0,0.05,0,0,Main Store,CASH015,SUP198,21:34:55,New,Phone,13222,0,84.0,No Leakage,No Anomaly
INV13225,CUST8440,SRV001,02-02-2023,Failed,Sale,Credit Card,Bananas (1kg),No Service,Fruits,No Service,9,54.0,450.0,504.0,0.0,504.0,50.0,0.12,0,0,Branch A,CASH013,SUP195,13:56:47,Regular,Phone,13225,0,504.0,No Leakage,No Anomaly
INV13226,CUST2175,SRV001,28-12-2024,Paid,Sale,Credit Card,Soap (100g),No Service,Personal Care,No Service,5,24.0,200.0,224.0,224.0,0.0,40.0,0.12,0,0,Branch B,CASH002,SUP118,01:54:29,Regular,Phone,13226,0,224.0,No Leakage,No Anomaly
INV13228,CUST3407,SRV001,05-09-2024,Paid,Sale,Credit Card,Coffee Powder (200g),No Service,Beverages,No Service,8,336.0,2800.0,3136.0,3136.0,0.0,350.0,0.12,0,0,Branch B,CASH008,SUP113,16:32:26,New,Phone,13228,0,3136.0,No Leakage,No Anomaly
INV13233,CUST2285,SRV002,14-05-2024,Paid,Return,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,4,216.0,1200.0,1456.0,1456.0,0.0,300.0,0.18,40,0,Branch A,CASH016,SUP197,15:20:17,New,Online,13233,0,1456.0,No Leakage,No Anomaly
INV13236,CUST8566,SRV003,25-10-2023,Paid,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,3,64.8,360.0,422.0633121,422.0633121,0.0,120.0,0.18,80,0,Online,CASH005,SUP184,21:10:28,Premium,Phone,13236,0,504.8,Anomaly,Missing Charges
INV13239,CUST7328,SRV003,16-07-2024,Pending,Sale,Debit Card,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,5,225.0,1250.0,1475.0,0.0,1475.0,250.0,0.18,80,0,Branch B,CASH001,SUP188,07:30:39,Wholesale,Online,13239,0,1555.0,No Leakage,No Anomaly
INV13241,CUST6574,SRV003,13-12-2023,Failed,Sale,UPI,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,4,4.0,80.0,164.0,0.0,164.0,20.0,0.05,80,0,Main Store,CASH007,SUP142,13:50:22,Regular,Phone,13241,0,164.0,No Leakage,No Anomaly
INV13243,CUST9137,SRV001,18-03-2023,Pending,Return,Net Banking,Lentils (1kg),No Service,Grains & Cereals,No Service,6,108.0,600.0,708.0,0.0,708.0,100.0,0.18,0,0,Branch A,CASH010,SUP138,02:06:12,New,Online,13243,0,708.0,No Leakage,No Anomaly
INV13246,CUST8087,SRV001,21-11-2023,Paid,Sale,Net Banking,Bananas (1kg),No Service,Fruits,No Service,1,2.5,50.0,52.5,36.88813318,15.61186682,50.0,0.05,0,0,Branch B,CASH019,SUP174,04:17:45,Regular,In-Store,13246,0,52.5,Anomaly,Under Payment
INV13247,CUST5208,SRV003,21-06-2024,Pending,Return,Debit Card,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,10,630.0,3500.0,4210.0,0.0,4210.0,350.0,0.18,80,0,Branch B,CASH019,SUP154,16:05:16,Wholesale,In-Store,13247,0,4210.0,No Leakage,No Anomaly
INV13249,CUST1824,SRV002,09-07-2023,Pending,Return,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,162.0,900.0,1062.0,0.0,1062.0,150.0,0.18,40,0,Branch B,CASH009,SUP153,06:39:27,Premium,Phone,13249,0,1102.0,Anomaly,Missing Charges
INV13251,CUST8583,SRV001,30-05-2024,Pending,Sale,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,No Service,7,56.7,315.0,371.7,0.0,371.7,45.0,0.18,0,0,Main Store,CASH019,SUP102,18:32:26,Wholesale,Phone,13251,0,371.7,No Leakage,No Anomaly
INV13252,CUST7781,SRV003,01-11-2023,Paid,Return,Net Banking,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,1,30.0,250.0,360.0,402.3768824,-42.37688237,250.0,0.12,80,0,Main Store,CASH020,SUP155,11:01:36,Regular,Phone,13252,0,360.0,Anomaly,Excess Payment
INV13254,CUST2366,SRV003,26-08-2024,Failed,Sale,Net Banking,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,1,17.5,350.0,447.5,0.0,447.5,350.0,0.05,80,0,Online,CASH016,SUP135,07:17:53,Regular,Phone,13254,0,447.5,No Leakage,No Anomaly
INV13260,CUST4132,SRV003,21-12-2024,Paid,Sale,UPI,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,8,60.0,1200.0,1340.0,1340.0,0.0,150.0,0.05,80,0,Branch B,CASH016,SUP183,10:21:45,Premium,Online,13260,0,1340.0,No Leakage,No Anomaly
INV13262,CUST4851,SRV002,07-04-2024,Pending,Return,Credit Card,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,10,72.0,600.0,615.7256004,0.0,615.7256004,60.0,0.12,40,0,Branch A,CASH020,SUP111,02:04:31,Regular,Phone,13262,0,712.0,Anomaly,Missing Charges
INV13263,CUST5251,SRV002,13-05-2023,Paid,Sale,Cheque,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,1,5.4,30.0,75.4,75.4,0.0,30.0,0.18,40,0,Branch A,CASH018,SUP188,06:26:58,Regular,Online,13263,0,75.4,No Leakage,No Anomaly
INV13264,CUST5481,SRV002,19-08-2024,Failed,Sale,Debit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,43.2,360.0,403.2,0.0,403.2,40.0,0.12,40,0,Branch B,CASH015,SUP123,13:24:07,Wholesale,In-Store,13264,0,443.2,Anomaly,Missing Charges
INV13265,CUST1607,SRV001,18-05-2024,Pending,Return,Cash,Chips (100g),No Service,Snacks,No Service,2,2.0,40.0,42.0,0.0,42.0,20.0,0.05,0,0,Online,CASH013,SUP137,08:52:25,Premium,Phone,13265,0,42.0,No Leakage,No Anomaly
